temperatura_C,vibracion_mm_s,presion_bar,corriente_A,horas_desde_mantenimiento,rpm,etiqueta
72.224,1.818,5.249,16.091,1250.904,1723.838,0
64.285,2.106,6.144,16.684,6.559,1766.939,0
64.510,2.454,7.145,15.607,153.006,1854.058,0
70.385,2.967,6.640,13.389,1721.681,1672.659,0
61.166,1.251,5.543,13.163,415.715,1719.099,0
58.927,2.648,5.175,16.891,121.398,1765.055,0
66.584,2.756,6.053,11.028,515.280,1741.786,0
57.909,1.540,5.788,13.247,722.629,1720.786,0
57.061,2.117,4.887,15.005,1658.069,1745.871,0
58.785,2.496,6.120,14.819,518.861,1858.407,0
62.890,1.699,6.146,13.953,894.940,1761.465,0
70.888,3.236,6.346,15.694,326.049,1738.444,0
56.602,1.671,4.917,15.563,1800.340,1766.307,0
66.886,1.577,5.768,15.339,835.025,1773.617,0
67.112,2.386,6.670,12.445,1406.270,1818.174,0
62.987,2.816,5.155,18.541,1929.864,1684.344,0
62.314,2.443,6.205,12.023,1777.147,1792.369,0
58.547,2.121,5.871,16.426,100.253,1670.805,0
52.573,1.993,5.747,12.837,311.724,1706.566,0
60.649,0.758,5.438,13.761,1872.030,1729.999,0
63.651,2.343,5.449,13.151,1620.447,1767.699,0
68.091,2.180,6.021,14.659,730.186,1765.639,0
54.762,1.492,6.325,13.229,610.204,1631.564,0
57.011,2.979,7.336,14.982,1227.846,1710.753,0
63.373,1.663,5.838,13.228,1339.710,1716.722,0
64.548,2.291,6.478,15.318,917.340,1724.966,0
61.907,1.826,6.479,12.808,1751.847,1802.852,0
69.044,3.075,6.875,14.309,1604.071,1713.505,0
64.286,2.083,6.226,14.115,675.007,1746.007,0
67.212,2.300,6.901,14.235,984.460,1800.607,0
62.719,1.741,6.610,15.488,1289.871,1741.120,0
61.658,2.453,6.079,15.175,1138.061,1721.410,0
64.798,1.558,6.531,13.763,527.603,1804.904,0
56.216,1.618,5.313,15.425,547.758,1760.682,0
63.132,2.079,6.074,14.125,1114.827,1651.458,0
61.729,1.839,7.144,10.498,1844.041,1797.499,0
58.807,2.027,5.997,13.499,296.331,1844.812,0
59.209,1.769,6.813,15.496,1828.405,1720.183,0
64.492,2.725,5.566,17.440,1741.876,1825.643,0
62.625,1.238,5.796,14.344,1295.857,1858.664,0
62.382,2.464,6.509,12.335,90.447,1710.017,0
65.955,2.095,6.862,14.669,1658.613,1692.078,0
65.966,1.893,5.976,14.367,1137.787,1719.289,0
67.078,2.857,6.166,15.266,1115.499,1780.179,0
68.121,3.289,6.484,15.128,1290.294,1858.715,0
64.707,1.696,6.053,12.809,649.812,1805.745,0
57.029,2.168,6.371,12.506,1173.461,1758.259,0
57.777,2.240,6.274,13.319,745.738,1715.958,0
65.767,2.044,5.831,14.408,1894.022,1761.615,0
54.172,1.644,5.972,14.532,647.621,1792.001,0
63.559,1.269,6.863,12.339,566.983,1636.747,0
63.817,1.994,6.463,13.687,1317.860,1752.576,0
56.853,3.222,6.385,15.246,1664.501,1713.900,0
59.118,2.083,6.102,13.718,391.881,1753.727,0
57.308,2.542,5.996,11.271,1899.925,1872.244,0
67.434,1.990,5.851,14.010,686.404,1822.415,0
64.617,2.545,6.110,13.247,197.022,1821.732,0
68.127,2.554,6.397,11.987,1245.593,1832.533,0
54.653,1.432,5.895,13.300,696.829,1710.997,0
59.961,1.932,6.573,13.958,481.078,1712.600,0
59.609,2.434,5.634,15.454,1777.333,1766.158,0
66.988,2.044,5.448,15.382,1243.924,1809.337,0
64.991,2.279,6.237,15.314,1228.667,1644.293,0
57.524,1.473,5.922,12.745,446.638,1738.504,0
71.839,2.539,6.490,14.947,1623.885,1738.359,0
74.399,1.964,5.509,13.637,874.407,1697.491,0
58.025,2.477,6.059,12.042,107.570,1857.489,0
58.977,2.678,4.787,13.150,699.494,1792.668,0
58.842,2.162,7.116,11.113,1651.073,1793.304,0
64.206,2.535,6.509,14.056,1289.753,1690.584,0
68.355,1.693,6.593,14.806,1880.732,1813.921,0
56.983,1.532,6.168,13.944,780.193,1751.293,0
69.006,2.708,5.292,12.358,954.634,1687.192,0
54.794,2.681,6.029,11.437,98.544,1801.482,0
54.229,1.953,6.567,9.599,178.708,1762.737,0
61.374,1.999,5.808,15.663,214.042,1791.577,0
62.068,1.902,6.047,12.610,684.921,1647.432,0
61.136,1.726,6.096,13.317,879.295,1732.098,0
54.273,2.055,6.352,13.787,1695.222,1770.953,0
57.731,2.707,6.006,12.949,473.463,1791.566,0
65.203,2.536,6.320,15.473,673.286,1599.805,0
70.875,1.261,6.479,13.046,577.498,1747.577,0
67.580,2.239,6.388,13.430,1444.497,1710.868,0
70.915,3.182,6.180,13.440,802.703,1785.940,0
60.821,2.503,6.958,11.057,1510.727,1729.411,0
66.174,2.927,6.011,12.064,814.471,1834.781,0
53.972,2.033,5.405,11.319,444.657,1664.143,0
65.614,2.047,5.643,15.066,757.716,1738.031,0
70.092,2.144,6.243,12.867,552.074,1839.570,0
63.223,2.247,6.126,12.140,1867.372,1744.164,0
64.846,3.314,5.683,13.988,1749.667,1726.672,0
56.628,1.402,5.914,13.193,574.478,1744.057,0
54.389,2.037,5.271,13.451,871.908,1871.759,0
60.476,2.599,5.977,17.273,111.712,1746.830,0
65.013,2.306,6.195,15.133,1930.410,1681.852,0
54.304,2.876,4.886,12.294,1200.953,1723.881,0
64.959,1.458,5.822,14.035,335.452,1781.923,0
63.785,1.995,6.294,13.614,1787.949,1762.771,0
64.327,2.890,5.331,14.570,1554.913,1708.117,0
64.601,1.836,6.502,13.004,750.077,1727.646,0
60.395,2.249,6.020,13.408,625.558,1690.733,0
54.337,1.349,4.673,13.258,1724.982,1764.041,0
48.034,2.151,4.664,17.072,781.206,1754.176,0
63.285,1.943,6.196,16.206,1200.978,1686.737,0
58.633,2.453,6.157,15.989,322.821,1767.711,0
64.812,2.412,6.408,13.625,644.616,1744.737,0
72.223,3.154,6.102,14.819,633.993,1661.166,0
64.132,2.988,6.362,13.835,636.107,1827.143,0
62.678,1.648,6.131,12.421,1316.753,1641.009,0
68.972,2.698,5.699,16.845,1015.957,1774.153,0
61.171,2.042,6.343,14.456,414.496,1755.744,0
56.601,1.194,5.635,14.711,130.493,1723.940,0
62.201,2.789,5.925,13.276,190.323,1731.904,0
62.428,1.893,5.287,14.124,485.939,1736.808,0
53.578,2.516,6.246,16.091,74.927,1711.968,0
55.805,2.076,5.295,11.873,597.276,1786.336,0
63.469,1.092,6.586,14.802,593.698,1773.663,0
67.217,2.356,5.898,13.789,1483.122,1831.923,0
62.489,2.298,5.377,12.689,1901.219,1704.762,0
64.280,1.998,5.211,13.884,1240.153,1711.274,0
52.469,1.925,6.650,13.735,566.004,1756.201,0
63.497,7.665,5.890,15.094,1959.359,1494.332,1
56.307,2.570,5.504,15.881,1862.567,1749.205,0
69.615,2.626,5.010,15.393,517.258,1716.706,0
58.439,1.561,5.684,14.595,1484.543,1737.067,0
68.105,2.469,5.840,12.716,172.064,1796.347,0
61.619,2.591,6.483,13.661,1484.618,1734.113,0
59.834,2.201,6.008,12.810,826.148,1734.925,0
77.636,8.741,5.328,15.497,1760.272,1925.883,1
69.502,2.363,5.665,14.580,1672.293,1727.990,0
59.912,2.165,6.034,15.935,403.523,1699.957,0
58.910,1.870,6.705,14.574,347.803,1686.766,0
59.730,2.399,6.196,13.570,1828.855,1737.258,0
60.782,2.040,6.747,13.766,1987.975,1807.688,0
63.145,2.011,6.722,11.967,41.914,1629.295,0
57.480,1.477,6.212,15.004,746.225,1721.662,0
60.146,1.881,6.979,12.883,1112.983,1673.995,0
58.399,1.995,5.962,12.097,521.276,1753.233,0
61.170,2.168,6.407,14.114,1515.524,1733.265,0
61.365,1.796,6.130,13.247,455.176,1741.370,0
57.305,1.761,6.257,14.636,89.621,1860.746,0
63.190,2.422,6.126,12.780,337.138,1837.260,0
69.239,7.918,5.560,16.905,2431.497,1725.660,1
65.962,2.831,6.673,16.789,866.176,1737.682,0
73.580,8.054,5.466,15.568,2141.644,1489.847,1
57.692,1.706,6.281,13.308,161.869,1721.086,0
60.136,1.633,6.636,14.413,1613.953,1812.170,0
67.572,2.788,5.363,16.175,327.366,1759.658,0
60.018,2.086,5.743,16.487,461.998,1693.969,0
55.704,2.761,5.629,12.603,1179.381,1786.369,0
58.762,1.111,5.728,12.059,686.823,1717.065,0
59.670,1.633,6.100,12.557,1898.688,1762.886,0
56.672,1.733,5.699,13.275,515.648,1774.777,0
57.203,2.602,6.056,12.689,627.240,1759.630,0
56.779,2.249,6.353,15.565,1286.209,1780.868,0
63.488,2.270,5.716,15.297,367.654,1795.067,0
56.096,2.027,5.956,14.708,1899.276,1824.595,0
68.989,1.274,5.143,14.259,488.266,1673.377,0
71.818,5.780,6.554,17.654,1620.072,1558.124,1
65.450,2.093,7.241,14.607,119.963,1753.534,0
61.644,2.650,6.524,13.832,522.946,1733.081,0
63.636,2.075,6.487,13.856,1477.521,1814.309,0
64.993,1.603,5.554,14.088,166.268,1754.452,0
57.474,3.420,5.596,13.033,180.585,1721.102,0
64.126,2.714,6.178,13.693,1618.474,1740.368,0
59.221,3.019,6.456,14.901,1709.251,1707.270,0
51.401,2.374,6.572,13.167,1245.337,1808.193,0
63.113,2.602,6.039,13.413,90.387,1723.301,0
58.261,1.963,5.470,12.831,866.437,1775.975,0
50.966,1.643,5.547,12.314,1909.723,1767.680,0
58.877,1.960,6.950,13.261,1369.799,1844.143,0
91.104,4.057,4.188,19.955,1770.536,1590.708,1
59.740,1.865,5.529,13.841,581.702,1749.562,0
63.093,1.595,6.631,16.210,271.132,1699.912,0
54.712,1.973,6.349,14.264,1745.002,1781.350,0
56.481,2.299,6.158,11.508,1085.849,1796.618,0
72.445,1.795,5.199,13.645,1857.022,1754.633,0
64.556,2.814,5.745,14.233,1625.076,1769.978,0
68.638,2.188,6.017,14.932,558.952,1727.895,0
59.474,2.075,6.034,15.341,1483.680,1782.823,0
57.408,2.427,6.328,10.594,682.901,1730.956,0
66.890,2.175,6.368,13.672,777.543,1809.389,0
53.296,2.413,4.878,13.927,1519.943,1771.214,0
64.073,1.892,6.575,13.135,1585.423,1783.189,0
68.507,2.597,6.486,13.600,657.914,1763.721,0
62.014,2.250,5.989,13.391,1751.170,1823.879,0
64.087,2.405,5.614,12.997,1835.161,1819.245,0
63.089,2.526,6.000,13.464,1388.748,1704.834,0
55.003,2.653,6.818,13.968,829.543,1658.899,0
63.551,3.102,6.253,16.166,534.225,1695.579,0
58.465,2.217,6.003,15.135,1695.301,1785.982,0
56.013,2.994,6.626,15.024,207.480,1753.434,0
48.886,1.939,5.823,11.970,1464.919,1748.213,0
53.785,2.023,6.258,15.071,1230.505,1779.406,0
58.524,2.192,5.965,14.521,1194.754,1730.299,0
62.665,2.323,5.797,15.222,678.250,1673.939,0
64.934,2.604,5.914,15.222,813.204,1905.184,0
67.071,4.886,5.114,14.978,2082.265,1681.711,1
64.978,1.954,6.465,16.420,1635.584,1788.797,0
57.629,1.450,5.873,13.856,907.487,1676.481,0
54.993,1.682,6.048,13.288,1690.710,1740.220,0
62.356,7.088,6.231,17.373,1831.112,1721.596,1
56.983,2.054,5.686,12.555,1018.632,1767.614,0
63.322,1.555,6.133,13.451,1307.994,1722.831,0
64.846,2.448,6.240,15.665,14.424,1761.120,0
60.655,1.174,5.973,14.317,356.415,1822.928,0
61.177,2.274,5.056,15.620,1390.385,1687.997,0
60.669,1.808,5.715,11.146,1381.505,1806.210,0
72.884,1.898,5.766,16.051,1036.062,1761.665,0
61.650,2.396,6.752,13.046,1497.250,1737.386,0
78.898,3.200,5.153,14.175,856.038,1890.995,0
54.279,1.581,6.985,14.299,1754.751,1728.494,0
64.890,1.485,5.860,14.054,1859.598,1792.274,0
61.299,2.816,6.210,11.515,214.234,1793.781,0
63.986,3.339,5.751,14.083,867.479,1752.419,0
65.535,2.728,6.922,11.757,1079.866,1754.398,0
71.374,5.057,6.686,12.505,2581.218,1711.218,1
54.477,1.369,5.506,14.777,885.676,1780.714,0
56.543,1.104,4.963,13.834,1970.498,1857.371,0
67.698,3.209,5.671,15.298,1911.289,1669.772,0
50.541,2.058,5.573,12.167,6.664,1755.152,0
63.387,1.858,5.873,13.570,873.445,1609.476,0
61.879,2.602,5.975,11.227,959.044,1672.091,0
57.316,1.501,5.868,12.385,1331.899,1777.894,0
62.915,1.932,6.143,15.258,1521.376,1735.469,0
66.202,2.179,5.828,13.297,640.729,1704.354,0
63.889,2.494,6.006,13.614,1742.486,1734.870,0
54.807,1.954,6.185,12.396,174.917,1870.046,0
68.481,2.603,6.379,15.928,702.396,1710.156,0
56.566,3.187,6.288,14.634,1819.298,1851.222,0
70.454,2.764,5.658,13.628,344.413,1700.639,0
61.837,2.700,6.234,13.718,588.326,1817.466,0
62.307,2.238,5.205,15.532,1320.391,1732.153,0
61.264,2.219,6.672,14.190,796.861,1808.285,0
64.934,2.122,6.328,13.318,1781.705,1778.043,0
60.914,1.806,5.759,13.745,1561.735,1777.116,0
61.213,1.587,5.893,13.386,1837.874,1762.345,0
62.109,1.265,6.250,12.677,1957.263,1620.948,0
57.040,1.703,5.739,15.425,1033.422,1771.859,0
62.112,1.608,5.891,14.908,805.362,1762.808,0
59.390,2.121,5.798,13.470,431.193,1786.735,0
62.359,2.300,5.259,14.591,1778.384,1754.613,0
55.553,2.393,6.096,15.631,1187.176,1763.896,0
61.700,1.107,7.106,16.737,74.666,1724.657,0
60.815,2.565,6.636,15.330,1927.897,1701.945,0
64.755,2.562,6.261,12.014,710.964,1812.845,0
63.083,2.111,6.416,15.209,741.851,1719.495,0
48.263,0.922,5.909,12.555,1983.684,1724.952,0
58.575,1.575,5.244,12.691,1188.582,1651.812,0
62.612,2.895,6.487,15.362,1425.748,1836.976,0
58.898,2.018,6.240,11.316,207.401,1724.974,0
60.086,2.083,6.115,16.503,1207.907,1879.990,0
63.681,1.670,5.600,16.360,1459.794,1769.134,0
69.533,2.963,5.183,14.650,15.116,1737.210,0
59.949,2.165,5.711,12.727,625.778,1663.573,0
68.930,2.135,5.788,11.402,386.413,1730.453,0
61.018,2.370,5.729,10.426,1643.829,1772.783,0
73.772,2.175,6.367,14.601,135.521,1701.575,0
62.519,2.974,6.016,16.323,1131.677,1712.567,0
61.688,2.065,5.459,13.476,421.301,1842.164,0
64.228,2.388,5.576,12.063,835.526,1710.606,0
68.585,1.869,6.243,13.075,612.905,1722.049,0
61.005,1.941,5.749,12.570,315.996,1809.082,0
57.796,1.754,5.943,12.797,1675.666,1704.183,0
64.937,2.354,6.952,16.051,1996.578,1770.480,0
53.279,2.768,5.489,14.614,203.679,1812.309,0
70.501,1.961,5.778,16.557,1343.954,1662.923,0
64.442,2.587,6.155,12.471,676.815,1834.929,0
63.377,2.464,6.167,14.062,1700.938,1748.705,0
64.306,1.532,6.035,15.643,160.949,1639.024,0
62.932,2.624,5.479,12.343,229.751,1736.944,0
68.705,2.544,5.700,13.340,1156.930,1722.713,0
68.253,2.612,5.901,16.300,1411.105,1752.907,0
71.355,2.256,6.948,12.372,85.640,1698.078,0
62.595,2.638,7.147,13.528,1619.370,1778.335,0
65.140,2.188,5.326,15.411,832.958,1748.332,0
62.509,1.568,5.841,16.049,1923.754,1689.181,0
56.541,2.835,4.920,13.589,1395.390,1752.223,0
64.220,2.384,6.358,16.148,676.094,1730.149,0
51.817,1.429,5.556,13.128,564.319,1765.083,0
73.454,6.255,5.369,16.785,2032.410,1875.341,1
56.132,1.435,6.036,9.695,234.542,1589.304,0
63.556,2.981,5.796,15.023,1010.950,1711.158,0
63.692,2.136,6.292,13.587,1582.081,1764.764,0
59.649,2.389,6.487,14.397,501.890,1723.226,0
71.236,2.535,5.646,16.010,469.477,1782.644,0
59.181,1.212,6.877,14.035,881.262,1684.891,0
61.473,2.874,5.359,14.504,979.531,1708.780,0
65.286,1.505,5.577,15.610,1962.228,1644.695,0
62.241,1.591,6.460,15.228,1674.692,1814.249,0
65.262,2.282,6.286,17.436,65.636,1732.120,0
59.100,2.016,6.613,13.757,621.072,1743.592,0
64.504,1.796,6.023,13.410,1901.198,1711.053,0
62.546,2.320,5.318,11.204,569.000,1806.790,0
56.887,3.332,6.119,12.039,1952.104,1820.332,0
56.899,2.118,5.462,15.645,32.586,1765.819,0
64.940,1.708,5.807,12.340,1825.130,1774.805,0
59.923,1.815,5.916,14.880,1427.721,1683.563,0
65.550,2.296,7.050,13.270,867.575,1751.206,0
67.447,2.041,4.996,15.371,1473.977,1730.578,0
59.492,2.038,6.399,12.693,891.196,1799.797,0
58.358,2.291,6.171,13.710,468.721,1751.890,0
68.187,2.350,5.245,14.185,1788.156,1742.371,0
52.247,1.396,5.756,13.940,1721.086,1681.314,0
58.442,3.524,5.807,13.892,121.713,1745.807,0
54.630,2.310,6.491,13.381,1925.009,1672.967,0
61.953,2.187,5.738,13.122,1147.393,1760.297,0
60.985,2.561,5.761,12.197,1454.989,1685.767,0
52.646,1.860,6.099,11.809,1205.753,1747.397,0
64.931,1.769,7.050,14.325,759.505,1750.027,0
64.550,3.241,5.671,15.239,124.058,1725.197,0
58.238,2.509,5.536,11.503,607.783,1656.595,0
61.947,1.866,6.249,15.021,67.088,1687.418,0
66.512,2.447,6.486,11.301,973.589,1748.251,0
62.935,2.230,6.221,14.007,404.264,1807.726,0
61.027,1.160,6.007,15.431,1231.916,1798.000,0
54.236,1.413,6.821,14.584,1330.863,1746.120,0
59.804,2.372,6.748,13.374,139.888,1721.990,0
62.436,2.608,5.858,14.446,1734.831,1762.380,0
62.327,2.197,6.486,12.091,1335.642,1839.917,0
65.079,2.473,5.860,14.065,425.412,1612.419,0
58.668,2.053,6.580,15.944,198.222,1749.469,0
60.332,1.798,6.864,12.189,383.876,1753.338,0
56.092,2.032,5.764,14.610,1508.919,1737.289,0
66.959,2.811,6.457,12.737,1961.581,1771.516,0
62.001,1.669,6.507,14.783,873.736,1754.258,0
60.291,1.602,5.182,15.317,1442.360,1822.799,0
60.949,2.940,6.274,15.020,1764.922,1773.658,0
57.124,1.642,6.313,10.975,1314.574,1840.279,0
62.845,2.191,5.804,15.578,376.956,1630.661,0
67.261,1.628,6.168,16.007,745.980,1809.278,0
63.980,2.562,5.555,14.251,1365.756,1774.839,0
63.153,2.252,6.168,12.443,1770.431,1712.802,0
62.359,2.165,5.689,12.344,1512.625,1646.196,0
58.641,1.937,6.293,14.572,1672.706,1801.369,0
55.275,1.714,6.167,13.427,871.432,1749.055,0
65.731,2.558,6.306,15.075,22.102,1666.941,0
55.362,2.280,5.333,14.399,1243.554,1751.514,0
64.789,3.214,6.579,12.950,1231.360,1733.339,0
74.044,2.759,5.935,13.471,1868.045,1751.478,0
61.224,1.982,6.440,12.418,1485.542,1762.399,0
69.227,2.319,5.740,14.950,41.119,1739.021,0
56.709,2.309,6.059,13.031,1007.741,1750.278,0
64.973,3.101,5.992,14.870,1913.463,1731.640,0
58.015,1.744,6.638,13.203,934.389,1783.527,0
56.195,0.900,5.884,14.446,1700.618,1770.643,0
62.575,2.345,5.976,13.379,1868.760,1762.577,0
63.529,2.566,5.760,15.198,1855.319,1844.074,0
53.823,1.400,5.412,11.457,208.877,1590.906,0
66.216,1.995,6.370,14.479,386.732,1764.871,0
56.795,1.708,6.735,13.261,694.856,1741.194,0
70.309,2.319,6.284,15.041,1570.228,1623.007,0
61.308,2.306,5.723,13.609,403.184,1631.012,0
66.098,2.184,6.455,14.531,1584.315,1806.814,0
71.732,1.685,6.782,14.490,186.780,1785.756,0
66.567,3.001,5.886,11.491,1949.082,1690.770,0
61.758,2.048,6.112,14.592,811.737,1770.959,0
64.168,2.339,5.773,15.794,996.588,1817.224,0
66.929,2.463,5.834,13.744,1178.845,1689.621,0
61.797,0.817,6.565,14.309,1382.448,1760.041,0
63.076,2.434,6.321,11.987,1066.639,1730.741,0
64.914,3.293,5.153,14.014,1073.957,1705.508,0
71.016,5.368,5.817,10.656,1826.067,1641.195,1
64.384,3.403,5.487,14.526,1510.430,1640.542,0
71.530,2.351,6.490,13.666,456.260,1771.514,0
67.734,1.820,5.342,13.965,1908.485,1688.746,0
55.604,1.307,4.850,16.298,769.748,1680.909,0
62.955,1.713,6.349,13.347,48.324,1766.309,0
53.615,1.685,5.030,12.098,573.318,1797.760,0
58.653,1.534,5.330,12.752,968.571,1810.104,0
61.693,1.526,6.017,15.357,1231.105,1708.175,0
48.926,1.629,5.472,13.731,1338.094,1613.829,0
66.589,1.988,5.720,13.958,1031.203,1751.437,0
64.936,2.567,5.723,14.284,324.531,1651.301,0
63.772,2.853,6.431,14.137,1573.520,1784.393,0
64.247,2.193,6.484,14.910,1030.552,1748.974,0
63.869,2.196,5.791,14.358,161.570,1880.827,0
56.538,2.015,5.464,13.695,1336.410,1760.873,0
56.129,1.858,6.035,12.766,1593.539,1789.922,0
55.594,0.614,6.043,13.225,1214.743,1675.593,0
62.171,3.449,5.559,11.531,514.478,1700.570,0
61.155,2.859,5.864,12.434,1358.969,1791.510,0
62.369,2.131,5.600,12.789,1435.278,1715.151,0
61.639,2.528,6.324,14.188,237.464,1696.367,0
59.574,2.525,5.162,15.970,278.697,1725.644,0
66.647,2.785,4.972,13.481,1615.203,1875.749,0
61.867,2.925,5.437,13.157,1446.500,1812.024,0
67.809,3.158,6.335,14.440,793.487,1809.720,0
51.301,1.001,6.486,14.054,1787.778,1757.863,0
50.409,2.478,6.331,14.002,1424.069,1712.297,0
68.752,2.768,5.727,16.071,482.680,1781.603,0
58.904,2.425,5.890,14.158,1703.222,1762.707,0
55.113,2.011,5.580,13.104,951.154,1693.287,0
68.817,2.733,6.097,12.301,539.681,1674.169,0
61.223,2.801,7.384,15.143,894.230,1713.589,0
52.604,2.183,6.434,12.400,219.796,1746.415,0
63.353,2.095,6.705,12.483,474.363,1709.712,0
57.900,0.896,6.501,13.904,912.024,1667.198,0
63.911,2.523,6.046,12.659,532.924,1726.667,0
67.736,2.731,5.813,14.839,381.566,1714.898,0
61.843,3.005,6.392,12.344,1856.527,1803.613,0
62.686,2.287,5.420,13.994,1600.767,1690.679,0
58.134,2.197,6.253,12.863,591.608,1862.186,0
55.161,1.849,5.826,13.958,1010.271,1821.922,0
64.326,2.815,7.080,16.603,1941.400,1746.862,0
74.358,5.999,5.881,14.763,2264.209,1362.804,1
59.865,2.349,5.245,16.890,1356.013,1741.766,0
50.667,1.572,5.427,11.427,78.928,1723.149,0
67.318,1.366,5.676,15.272,1907.219,1751.835,0
61.259,1.664,5.961,14.537,1870.589,1808.490,0
53.531,2.697,6.072,12.673,1696.398,1743.479,0
59.284,1.376,6.539,9.821,1447.943,1738.750,0
98.335,3.482,4.504,16.904,1405.866,1787.110,1
64.264,2.641,6.320,13.770,1527.917,1819.365,0
59.299,2.349,6.043,12.591,29.421,1729.720,0
60.707,1.830,6.853,16.107,1682.041,1720.047,0
60.172,1.711,5.523,11.062,432.229,1744.205,0
53.845,1.517,5.604,9.269,1573.729,1823.960,0
57.861,2.649,6.733,12.181,953.808,1699.837,0
62.057,2.678,5.731,15.294,1719.631,1686.826,0
69.154,2.484,6.406,12.680,1683.895,1703.510,0
58.154,1.690,6.067,12.301,868.551,1746.303,0
53.839,2.078,6.334,16.724,1919.683,1837.862,0
64.745,3.078,6.184,11.752,1722.273,1784.989,0
58.056,1.276,5.698,15.151,1067.665,1725.020,0
60.567,2.519,5.930,13.119,473.488,1786.293,0
58.255,2.000,6.472,12.500,893.933,1840.832,0
60.658,1.028,6.454,14.094,485.871,1841.946,0
63.034,2.078,7.084,13.445,97.141,1781.523,0
63.161,1.680,5.761,14.801,123.902,1767.923,0
55.639,1.249,5.019,14.046,898.148,1777.502,0
62.176,2.377,6.672,13.565,571.130,1726.900,0
62.276,2.465,5.282,15.790,328.286,1754.550,0
62.799,1.234,5.779,12.576,791.777,1637.470,0
57.882,1.840,5.524,13.953,913.708,1797.339,0
64.456,2.000,5.238,13.795,1182.851,1661.311,0
64.126,1.895,6.128,16.431,1625.074,1757.957,0
66.188,2.321,6.119,16.197,1117.617,1696.244,0
61.039,1.546,6.079,14.580,1677.241,1744.768,0
65.974,2.283,5.847,14.388,1693.588,1825.384,0
60.339,2.174,5.791,14.447,413.074,1787.223,0
61.245,1.997,5.555,14.664,1407.216,1773.728,0
66.698,2.171,5.846,12.567,1653.491,1663.373,0
66.808,3.011,5.735,16.298,1282.694,1772.673,0
63.941,2.354,6.230,13.297,1314.212,1787.186,0
84.990,2.873,4.798,17.498,1066.178,1672.435,1
60.749,2.568,6.157,13.598,113.428,1744.332,0
63.281,2.428,5.883,13.266,1102.278,1818.007,0
60.617,1.946,6.371,12.944,1324.785,1655.014,0
62.468,2.275,5.202,13.391,1081.621,1683.729,0
73.435,2.148,5.812,15.998,31.376,1732.863,0
63.515,1.335,5.643,14.313,272.154,1814.568,0
60.064,1.773,5.700,13.147,233.336,1740.155,0
54.285,3.433,5.406,14.596,372.500,1679.082,0
57.280,1.682,5.104,13.957,1936.920,1768.233,0
64.211,1.533,7.016,12.370,684.637,1752.367,0
61.673,1.529,6.153,13.377,1171.768,1733.882,0
68.306,1.849,6.383,13.599,1169.367,1766.453,0
62.537,2.681,5.885,12.402,1612.474,1713.914,0
61.820,2.543,5.837,14.186,955.170,1783.151,0
62.534,2.007,6.015,13.799,1560.965,1740.635,0
64.538,2.658,6.144,16.477,308.966,1622.718,0
66.540,3.225,6.961,12.193,456.471,1808.561,0
